x,y,theta
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
3.025440216064453,8.355632781982422,-2.441629409790039
